Student_ID,Age,Gender,Ethnicity,Socioeconomic_Status,Parental_Education_Level,Disability_Status,GPA,Past_Academic_Performance,Current_Semester_Performance,Courses_Failed,Credits_Completed,Study_Hours_per_Week,Attendance_Rate,Number_of_Late_Submissions,Class_Participation_Score,Online_Learning_Hours,Library_Usage_Hours,Disciplinary_Actions,Social_Engagement_Score,Mental_Health_Score,Extracurricular_Activities,Dropout_Risk
392,23,Male,Hispanic,Medium,Bachelor’s,0,2.09,Below Average,54,3,97,36,61.24064497550923,9,1.1468931781075864,14.56722605473445,9.842175638390373,2,1.2340716806547647,8.851891217816306,0,0
393,24,Male,Asian,Medium,PhD,1,2.03,Average,86,2,71,33,99.98178127127218,8,9.917142287874368,17.936580896814142,14.754912062399786,2,5.048908142789611,4.994099546418153,1,0
394,19,Female,Other,Low,Bachelor’s,0,3.34,Average,63,4,53,14,74.78668976512301,8,3.0246782698484598,1.0531151890215984,8.561028734642113,2,9.517732844096326,3.1497389166990266,3,0
395,28,Male,Black,Medium,Bachelor’s,0,2.3,Average,76,4,28,25,88.57149944964681,6,6.349896615964504,2.834076760547437,6.639075446713999,2,6.985802714527901,3.365109751198773,2,0
396,27,Male,Other,Medium,High School,0,2.77,Below Average,72,4,68,20,50.10920472527786,9,5.812363448544654,11.964975857583646,8.273811884223688,1,6.174565803977604,3.1648410397454523,1,0
397,19,Male,Hispanic,Medium,Bachelor’s,1,1.91,Below Average,63,1,17,23,94.4373202375821,8,7.8509220392499035,12.38263101740165,1.7356859139528313,0,5.748052248722807,2.751005450703448,3,0
398,27,Male,Black,Low,High School,0,3.9,Above Average,89,4,64,33,63.50010223902902,4,2.9383695562196053,0.6721932463001257,6.025738795280817,1,1.7953925219959277,8.571036021168668,4,0
399,18,Female,Hispanic,Low,Bachelor’s,0,3.63,Above Average,53,4,117,22,83.39683722740327,4,7.559273449972372,7.938641021233169,6.876075795457931,1,4.326478246281043,2.532984709328826,4,0
400,25,Female,Black,High,Master’s,0,3.66,Average,88,1,56,20,90.31776403967947,7,3.8250173068573434,11.683234625520981,12.729416980814673,1,3.425235073667625,6.056692154914588,4,0
401,18,Male,White,Low,Bachelor’s,0,2.52,Below Average,68,4,11,5,58.207387027950105,9,4.111609658463491,14.758226663034677,11.379728891136708,1,9.530743222220627,1.695882202049686,0,0
402,26,Male,Asian,Medium,High School,0,3.41,Average,96,3,103,6,72.12547406646145,3,6.727125264867702,6.323013835566571,9.021398778372012,2,2.4232023137072503,9.545692385607403,4,0
403,28,Male,Asian,Low,High School,0,1.86,Average,53,4,103,19,74.69179703259617,8,7.842857717404687,9.678069860436828,5.209158523144049,0,4.715163713960514,6.429825140013296,4,0
404,23,Female,Hispanic,Low,Bachelor’s,1,1.52,Below Average,79,4,48,32,65.60597326696023,6,6.668666361205591,16.281097446240185,2.805518785389856,1,9.3807936327625,9.128372600820638,0,0
405,24,Female,Asian,Low,Bachelor’s,1,1.55,Above Average,68,1,54,5,74.08779148644908,6,8.99879520571152,19.07790127795481,5.216475313719418,1,7.89180652439315,4.580900015279457,3,0
406,27,Female,Hispanic,Low,Master’s,0,2.97,Average,80,3,41,9,65.8772828827669,2,2.8515902951006735,4.60629350779691,10.197061064386977,0,9.645152392844231,8.296048510861702,1,0
407,24,Male,Hispanic,High,Master’s,0,2.64,Below Average,80,2,74,26,68.03738725276045,3,9.006167321019493,5.0608441163979245,3.9455669862754967,2,6.08330255146991,8.6828903150438,2,0
408,27,Female,Hispanic,Low,Bachelor’s,0,2.8,Above Average,58,0,47,17,83.46655893513694,6,1.308635259433787,18.79636374867751,6.4033004356374885,1,3.3378685474593404,7.326543620608029,4,0
409,20,Male,Asian,High,High School,0,1.52,Above Average,62,3,86,5,81.62966341524985,4,6.595303190299806,7.9182230152536714,5.80155352322523,2,8.266497754640591,1.836527198083357,4,0
410,19,Male,Hispanic,Medium,High School,0,2.56,Below Average,63,2,20,20,61.613286289876264,2,5.4763065138017755,14.366966490414853,11.483850956865902,1,2.914562713733706,1.1447207776531538,4,0
411,26,Male,Asian,Medium,High School,0,3.3,Average,95,3,19,26,94.87414423977123,0,4.946359404155895,12.245304574597524,13.256805933902166,1,1.6477280191188592,2.5170370485059963,0,0
412,25,Male,Hispanic,Medium,High School,0,2.61,Average,59,2,68,36,93.13942728356953,6,3.109120288621783,5.711753595881126,10.490564352164654,0,7.062888140390074,2.0628708127001056,0,0
413,29,Female,Other,Medium,Bachelor’s,0,3.33,Average,97,2,99,20,75.45416533449759,5,5.037327453082342,13.071244439160498,5.124033913995512,0,6.3895566353435935,7.526238977798593,0,0
414,27,Female,Hispanic,Medium,Bachelor’s,0,2.08,Below Average,80,3,64,19,71.66253713478753,9,1.6177335638470325,13.111318019139466,6.497655734638309,2,8.789489025953953,6.013061386204084,2,0
415,24,Male,Black,Low,Bachelor’s,0,3.53,Average,86,1,29,16,68.84279914920543,6,3.693209442116756,11.848863708181526,2.150252310805821,1,9.619247578160508,5.733557780910452,1,0
416,26,Female,Hispanic,Medium,High School,0,2.97,Above Average,72,3,90,5,85.36339593332195,1,0.9868091748387742,1.9932164969902577,2.5214617164991475,2,8.571975872245542,3.2758057029532646,4,0
417,21,Other,White,High,High School,0,2.03,Average,76,3,26,21,83.58330286047352,3,5.718465997863196,19.903436447480754,2.4643885128977248,0,0.6002179758827075,2.391467830633375,3,0
418,21,Female,Hispanic,High,High School,0,2.09,Below Average,55,2,77,32,59.809030346898936,1,0.9576788619962695,8.008329223416549,1.958795363419653,0,6.645134329822682,2.858931727920063,4,0
419,18,Female,Black,High,High School,0,3.07,Average,75,0,14,11,83.57290156501807,7,1.6034464390516567,12.765019707939778,2.6937184276369526,0,7.847324128640457,4.602493066730322,4,0
420,25,Female,Black,Medium,Master’s,0,3.57,Average,51,2,69,13,62.621559705102,6,0.8546680148748131,17.715233882252384,3.040323038675364,0,9.819287243501766,7.661288860848576,4,0
421,29,Other,Asian,Medium,High School,0,2.54,Above Average,94,4,32,26,50.92791682617628,0,3.8131063995207795,8.465769768396727,1.6776891569644936,0,3.746612995126337,3.2906495488282297,4,0
422,20,Female,Other,Medium,Bachelor’s,0,2.15,Average,62,3,55,30,84.96043387686885,1,8.419584544183484,15.478501136110971,9.603910828263405,2,1.6988158727114788,7.2875170113284815,1,0
423,24,Male,Hispanic,Medium,High School,0,3.67,Below Average,99,3,61,16,82.23968012303749,1,9.068963916338276,19.43648849358812,14.856023018732994,2,8.529330617972212,5.423606383643591,3,0
424,29,Male,Asian,Low,Master’s,0,3.17,Below Average,68,1,19,11,70.54046311871707,3,0.7188945460001339,7.178695205060965,13.187801169783842,0,3.1746674363255534,8.968967636597137,0,0
425,19,Female,Other,Medium,Bachelor’s,0,2.62,Average,50,2,55,19,76.28430279597531,2,6.34550140861627,8.105391404654734,0.6840408573912932,1,5.982018957938589,3.0962310480013007,3,0
426,19,Male,Hispanic,Low,High School,0,2.72,Below Average,89,1,37,25,97.35845958528799,0,6.843854245920734,18.111521179931373,6.345882137950872,1,3.8989476421299987,5.05771014355848,4,0
427,24,Female,White,Medium,Bachelor’s,0,2.01,Average,81,3,106,18,79.76000904527189,1,5.337699424320242,3.19285735630366,12.889658688491584,1,4.023262567586611,1.8699829044910397,3,0
428,23,Male,Hispanic,High,Bachelor’s,0,3.07,Below Average,71,2,52,6,82.89419676682658,8,6.669848614695459,0.5718967671888464,2.0201222698799466,1,7.324644791774516,4.016378283600886,4,0
429,20,Male,Black,Low,PhD,0,2.4,Average,97,2,35,12,53.195566047457056,0,2.3369071544309525,18.177780096982236,12.71467719978064,1,3.6147512533993864,5.561923996289827,3,0
430,26,Male,Black,Low,High School,0,3.99,Average,78,4,64,10,58.299723033756266,8,4.89644211819016,16.431831482351605,8.89050956756849,0,6.93075112970487,7.5946619290221316,2,0
431,27,Male,White,Low,Master’s,0,2.7,Above Average,51,4,57,37,65.04761382057941,6,3.9087584903582853,19.451660651026643,13.969478288941678,2,0.14328455452302102,2.782694080527686,3,0
432,23,Female,Asian,High,Master’s,0,2.71,Above Average,89,0,38,10,76.96896590140716,1,0.8970795143963106,1.164755654213565,13.140586713966377,0,3.24647390003876,2.9628291556581927,0,0
433,27,Female,Other,Medium,Master’s,0,2.91,Below Average,87,4,36,30,88.82954479916606,1,6.25556439722489,3.123546608819745,10.155514830880762,1,3.1904403135366266,6.684200564689444,0,0
434,27,Female,Hispanic,Medium,Bachelor’s,0,3.79,Average,97,2,27,18,66.06204388942935,4,4.952151926715462,2.106251181796177,9.867339898090432,1,7.48835285896717,4.442120051088804,3,0
435,23,Female,Black,High,Bachelor’s,0,3.5,Below Average,60,4,113,12,67.81912152393869,4,2.7517402690258317,13.668322645874184,3.1974630358786222,2,3.145571160256279,5.338853805091131,3,0
436,18,Male,Asian,High,Bachelor’s,0,2.63,Average,66,0,69,17,62.80754425868744,3,4.736852604033714,12.120201474942863,1.751294507370128,0,6.33327132365083,8.525213819008666,1,0
437,21,Female,White,Medium,Bachelor’s,0,3.3,Average,92,3,83,17,62.73046646476529,9,7.75298018397503,7.186703987745194,6.2309014495319754,2,6.885244021078648,5.491749709580726,3,0
438,27,Female,Black,Medium,Bachelor’s,0,2.97,Above Average,57,4,115,32,97.44319229473983,9,8.01657762808064,1.1484695880449003,2.7987005923968713,1,6.584255441971152,6.87249442548254,0,0
439,23,Female,White,Medium,Bachelor’s,0,2.73,Above Average,71,2,78,22,81.7728589809445,2,6.495261287493691,12.793239680930819,1.5362507651663844,1,6.032936810486645,6.91097537493975,2,0
440,23,Male,Hispanic,Medium,Bachelor’s,0,1.98,Average,53,3,83,23,57.79506217699734,3,4.677478334001638,11.402409702301133,4.534900999093402,2,4.136168493493947,8.232507486604163,0,0
441,28,Female,Other,Low,Bachelor’s,0,2.66,Average,60,2,30,36,86.112428904213,9,5.7574963920384805,2.2580642212123148,12.907349141949727,1,3.7330497768381043,6.743255396419218,1,0
442,29,Female,Black,High,Master’s,0,2.11,Above Average,57,3,33,26,86.10105716800145,3,3.850153713556171,18.17819408947428,0.2572223102754184,0,5.645840583758897,1.5832884308847626,3,0
443,22,Other,Black,Medium,High School,0,3.79,Above Average,58,2,111,6,83.32350980268525,1,1.2655634299423824,3.978994193439811,4.3895652258326345,1,0.6370310248432631,4.079556844181561,2,0
444,18,Female,Hispanic,Low,Master’s,0,2.34,Below Average,75,4,12,17,56.73602225453318,4,3.856205973860919,14.870183042877127,6.360782778217384,1,8.75819842051526,9.90384565158289,0,0
445,25,Male,Asian,Medium,Bachelor’s,0,3.88,Average,51,4,113,27,70.39957417347935,4,5.303327560696342,17.701517250858963,7.658546244229298,0,8.253151430303431,2.768592599271269,2,0
446,22,Female,Other,Low,Master’s,1,2.83,Average,65,0,104,29,55.33781652472066,4,5.98834014650584,11.58949981387417,2.7236626257448386,1,3.4638471703718965,6.280561705732197,4,0
447,29,Female,Black,Low,Bachelor’s,0,3.08,Below Average,80,3,71,32,90.83102520460682,9,9.358009760546208,4.936978105965027,14.463302997570466,2,5.668191233856312,8.586465758895354,0,0
448,29,Male,Other,Medium,High School,0,2.86,Below Average,55,0,114,15,82.75860715889596,0,7.773334450306162,6.184970352502828,8.683095653582843,2,9.322276981844633,6.279027046726187,4,0
449,29,Female,Black,Low,Master’s,0,1.82,Below Average,70,1,110,37,75.36019683839092,5,1.5199256144467732,17.714950674376645,7.831658205855661,1,2.716367974120967,4.350432323140096,2,0
450,22,Female,Other,Medium,High School,0,2.44,Average,75,4,11,28,67.15077382502983,1,1.7418220665292805,5.965143127529693,0.13233883395511736,0,7.424552676948534,1.7220570644593516,3,0
451,24,Male,White,Medium,Master’s,1,1.75,Below Average,68,3,75,6,59.21247372472167,6,1.0049475923975404,14.923809666346086,7.285730690940106,0,0.8273180732100516,4.254984122824855,3,0
452,21,Male,Black,Low,Bachelor’s,0,3.06,Below Average,77,0,112,34,55.32237944165539,3,7.381817272209178,19.803304245108105,12.565059441827762,2,5.233721474709711,2.638607604168606,3,0
453,23,Male,Other,High,Bachelor’s,1,2.62,Below Average,57,0,51,21,98.46203037684498,4,7.06122278491857,19.996334387253555,3.2946681457686404,1,8.839691294472976,9.64776534653782,4,0
454,21,Male,Asian,Low,High School,0,3.44,Above Average,63,1,117,38,59.98243209780115,4,9.863629016968812,10.66959496538663,5.268113525796195,0,5.517092841490735,7.435286574024577,3,0
455,20,Male,White,Medium,Bachelor’s,0,2.05,Above Average,73,0,43,26,52.99373133606928,4,5.220234176643487,16.531115935721957,0.30857197031543326,0,6.162528268371013,7.7444483892387606,1,0
456,24,Female,White,Medium,High School,0,1.91,Average,97,2,51,9,98.08333860912482,1,8.264149288488818,19.80499735842399,14.653912713506928,2,9.076392933095441,4.923723394003403,0,0
457,25,Male,Asian,Low,High School,0,2.52,Average,93,4,29,20,77.44758706789136,4,5.764398586427876,7.493457796839644,0.9997769569206122,2,7.153606400498028,1.9896834531853553,0,0
458,21,Male,Other,Low,High School,0,3.82,Above Average,86,0,106,17,89.83283674955715,2,8.74086712527437,5.048191701406117,13.47331685864354,0,6.958696802242655,3.4004483755058894,2,0
459,19,Female,Hispanic,Medium,High School,0,3.28,Below Average,75,0,77,30,52.18829235991593,3,7.210210393027515,2.284667116843664,4.69481571270682,2,5.863840220928984,3.337399936596971,4,0
460,29,Female,Asian,High,PhD,0,2.55,Below Average,80,1,54,35,78.34729287398272,1,6.42884014991253,2.817992761462522,8.813346029788178,0,6.329886141924184,5.381014157213893,0,0
461,27,Male,Other,Low,PhD,0,2.79,Below Average,81,2,117,27,69.91049820589976,3,5.651226709830503,17.071127272413268,10.18973309949005,1,8.037054240166173,5.148818080240215,4,0
462,20,Male,Asian,Medium,High School,1,1.71,Below Average,99,0,84,16,88.59822171749417,8,7.2297052444297485,11.774461806141481,2.1124375114667178,2,9.792330832972443,4.900673956346563,2,0
463,18,Male,Asian,Medium,Bachelor’s,0,3.96,Average,90,4,51,18,51.92128228195293,7,4.196538426710105,17.474183507849716,6.6563906667050325,2,7.95325354008188,5.463797200234669,3,0
464,25,Female,Black,High,High School,0,3.17,Above Average,51,4,56,22,70.08452842808072,2,0.9657658070566411,15.789101780643369,4.881991503699635,1,7.075368316269962,9.883207737833276,2,0
465,20,Male,Other,Medium,Bachelor’s,0,2.21,Average,74,0,14,31,89.9536709743098,0,0.39986128797840803,13.474892600960356,0.84903698408198,0,1.3554488361151484,3.68518267587595,1,0
466,29,Female,Hispanic,Medium,Master’s,0,2.96,Average,93,2,98,32,76.1348632319185,0,4.790237316091739,12.186243838137214,12.49790481589771,0,8.170803874416933,6.5374224430922885,3,0
467,27,Other,Black,Medium,Master’s,1,1.77,Above Average,51,4,58,22,77.5019370499302,5,5.992915822201414,0.9667780835618589,0.6775163474621659,2,7.359943673987031,3.1555696963627433,3,0
468,24,Male,Asian,Medium,Bachelor’s,0,3.91,Below Average,91,4,46,20,54.858234098298276,2,0.7884903057062542,17.445503920063846,9.798869392258002,0,7.704321954012339,5.199456393335638,3,0
469,27,Female,Asian,High,Bachelor’s,0,1.94,Below Average,50,2,43,20,56.61652780600457,3,2.869035489121022,8.356841233594285,4.711160646297705,0,2.3109647824331194,2.8004430983173743,2,0
470,22,Other,Asian,Low,High School,0,3.12,Average,85,2,82,17,83.8499802682893,0,3.2203220597548707,11.19573714142784,2.881939908027999,1,9.034436965409277,6.023730117697819,1,0
471,27,Male,Other,Medium,PhD,0,2.11,Average,61,0,79,33,83.752331114496,7,5.6279553520825125,0.4390700375404144,10.00629077003318,1,0.9728136834686218,3.3851060783530076,4,0
472,22,Female,Other,High,High School,0,3.29,Below Average,58,3,27,13,98.95516971261367,0,2.784824560427891,18.72147003725574,8.618065717893087,1,2.5361205569194656,1.3311002504694769,2,0
473,24,Female,Black,High,Bachelor’s,0,3.44,Average,85,1,87,30,85.59764940327753,4,0.9564859955600669,18.054809221840028,4.728843860622448,2,6.630234383244017,8.33743982325538,0,0
474,26,Female,Hispanic,High,Bachelor’s,0,3.18,Average,90,3,28,32,74.66217479667236,5,1.6485674094655012,10.865560598362112,7.694411223888588,1,6.737144638310152,2.1542960090837577,0,0
475,29,Female,Black,Medium,Bachelor’s,0,3.04,Average,77,3,87,17,92.86639117667764,1,1.739478016041932,11.54623266336715,3.693556518093142,1,3.1332456630082484,4.31234919205215,2,0
476,22,Female,White,Medium,High School,1,3.73,Average,87,4,49,13,55.223649290796814,6,8.426949442227615,14.100344248069774,12.955446885040383,0,7.015197771118148,5.294598482000826,4,0
477,18,Female,Asian,Medium,Master’s,0,1.7,Average,82,2,26,18,72.46479104481273,6,2.843196869782915,5.293897928723002,4.707281704907424,1,3.8793053765487207,4.892320003797346,0,0
478,27,Female,Asian,Medium,High School,0,2.33,Below Average,91,4,69,16,64.3554555463785,0,7.146917339147569,4.438312454266051,3.677295443272971,2,0.0017551585792330293,7.530991873210081,4,0
479,27,Female,Asian,Low,Bachelor’s,1,2.12,Average,95,1,108,36,55.23189034638128,3,5.678387463393058,13.480458932032654,11.277505665894767,1,1.6260613228738352,6.370989363378499,3,0
480,18,Female,Black,Medium,High School,0,3.97,Below Average,71,0,102,7,88.17510423601831,3,9.77038753616442,2.0884489231781633,0.2638873199087233,2,8.826182752181744,3.6583406443673736,2,0
481,19,Female,Black,Medium,High School,0,2.47,Above Average,74,1,51,20,75.5396015249442,4,2.7282266888020223,9.081240094467615,4.02017598129113,0,2.2269401172941885,1.4653269985660315,3,0
482,23,Male,Asian,Low,Bachelor’s,0,3.33,Average,67,4,90,24,77.83843599487453,0,1.5837302052920021,9.855208479981801,5.630928309767597,0,1.1291033885887591,7.908356064278586,0,0
483,26,Male,Black,Medium,Bachelor’s,1,3.21,Average,55,4,116,36,70.56275939551645,0,0.5203783769456038,7.62673953830336,13.233569426870726,1,6.822006059331946,4.172744140105795,4,0
484,25,Male,Other,Medium,High School,0,2.03,Average,67,4,81,27,73.01686158013676,6,2.4095966228128054,3.7053635139546937,14.256627038225163,0,4.407064424097361,9.007522668999723,3,0
485,22,Male,Other,High,High School,0,2.1,Average,65,4,74,21,55.80086935615016,8,6.840708864153926,7.106325286507094,10.747169503709248,1,7.965909363976444,4.555510962429254,0,0
486,18,Male,Black,Low,Bachelor’s,0,2.2,Average,64,3,118,20,83.64589121434882,0,0.8525822463686061,6.751145071208999,7.387976715144896,0,8.614449345657881,7.458927455239365,1,0
487,24,Female,Asian,Low,Bachelor’s,0,2.53,Above Average,97,0,62,12,71.62236798026069,1,2.4470184514965854,9.985313492975008,9.609323235865329,2,8.459888773872315,9.456082329112114,3,0
488,22,Male,Black,Medium,Master’s,0,2.09,Above Average,57,3,109,23,90.83837865647916,5,8.55308368184012,13.493616831570387,6.210015775219996,0,3.1300921919689326,6.860372055719318,1,0
489,23,Female,Black,Low,High School,0,1.55,Average,62,4,16,34,59.81436000715381,5,5.829529493645202,19.36470247052341,4.4823874777300174,1,5.055459379681642,4.721400220577543,1,0
